status,shopify_product_id,handle,source_title,variants,first_sku,first_ean,size_confidence,missing_translations,outdated_translations,reason
excluded,8747318935890,220x-white-stars-wall-stickers-moon-22554,220x White Stars Wall Stickers - Moon Decor Vinyl Decals For Boy Girl Baby Nursery Kid Room - Bedroom Decoration Space Sticky Labels Pack,1,,,,,,one or more variants have no reliably parsed size
excluded,8747328995666,glowing-ceiling-stickers-starry-sky-wall-66866,Glowing Ceiling Stickers- Starry Sky Wall Decal - Glow in the Dark Stars Crescent Sticker - Moonlight Luminescent Mural,1,,,,,,one or more variants have no reliably parsed size
excluded,8747334271314,tree-wall-decal-decor-birds-leaf-94209,Tree Wall Decal Decor - Birds Leaf Branches Bedroom Living Room Decals - Large Art Stickers Sticker Vinyl - Black Bird Mural For Office,100,,,,,,50 or more variants; export may be truncated
excluded,8747335647570,tree-wall-decal-decor-birds-leaf-93125,Tree Wall Decal Decor - Birds Leaf Branches Bedroom Living Room Decals - Large Art Stickers Sticker Vinyl - Black Bird Mural For Office,100,,,,,,50 or more variants; export may be truncated
excluded,8747341349202,50x-pineapple-wall-decals-gold-decor-41957,50x Pineapple Wall Decals - Gold Decor Decal Bedroom Sticker - Art Stickers Decorations For A Room Girls - Home Cute Nursery Vinyl Wallpaper,7,,,,,,one or more variants have no reliably parsed size
excluded,8747367301458,baby-nursery-dream-wall-sticker-animal-11574,Baby Nursery Dream Wall Sticker - Animal Cloud Decor Decal For Boy Girl Room,12,,,,,,one or more variants have no reliably parsed size
excluded,8747371954514,baby-nursery-wall-decor-sticker-cloud-93242,Baby Nursery Wall Decor Sticker - Cloud Moon Star Dream Decoration Animal Decal For Boy Girl Room - Toddler Infant And Newborn Kid Shower,100,,,,,,50 or more variants; export may be truncated
excluded,8747382112594,cute-baby-lama-nursery-wall-decal-03832,Cute Baby Lama Nursery Wall Decal - Alpaca Wall Sticker for Kids Room Decor - Watercolor llamas Animal in Flowers llama Many Sizes Available,17,,,,,,one or more variants have no reliably parsed size
excluded,8747409899858,custom-wall-decal-of-your-pet-32295,Custom Wall Decal Of Your Pet - Personalized Dog Lover Portrait Vinyl Sticker Gift Idea - Customized My Love Memorial Rescue Art Car Home,17,,,,,,custom/personalized product excluded
excluded,8747419468114,40x-triangle-wall-vinyl-decals-nursery-04724,40x Triangle Wall Vinyl Decals - Nursery Kids Room Black Stickers For Decor - White Geometric Baby Removable Sticker Shapes Pattern Decal,11,,,,,,one or more variants have no reliably parsed size
excluded,8747484447058,helicopter-wall-sticker-art-copter-02471,Helicopter Wall Sticker - Art Copter Vinyl Decal - Aircraft Pilot Decor Military Removable Decals - Boy Army Mural Flying Fighter Stickers,418,,,,,,50 or more variants; export may be truncated
excluded,8747487592786,custom-wall-decal-quote-vinyl-stickers-14690,Custom Wall Decal Quote Vinyl Stickers - Quotes Stickers Home Black Your Own . Stickers,20,,,,,,custom/personalized product excluded
excluded,8747492835666,40x-circle-wall-vinyl-decals-gold-dots-51741,40x Circle Wall Vinyl Decals - Gold Dots Stickers Decal For Bedroom Kids Room Girls Nursery Decor - Circles Art Black Baby Removable Sticker,24,,,,,,one or more variants have no reliably parsed size
excluded,8754985075026,chic-cat-in-sunglasses-wall-sticker-02250,Chic Cat in Sunglasses Wall Sticker - Lively Watercolor Feline Kitten Decal for Home Decor - Whimsical Kitty Art Gift Mural,17,,,,,,one or more variants have no reliably parsed size
excluded,8754999066962,12x-flock-of-birds-wall-sticker-vinyl-18716,12x Flock Of Birds Wall Sticker - Vinyl Flying Decal Art Decor - Peel And Stick Mural Stickers - Silhouettes Decoration Bird Decals,12,,,,,,one or more variants have no reliably parsed size
excluded,8755058639186,penguins-and-fox-wall-stickers-for-kids-80986,Penguins And Fox Wall Stickers For Kids - Balloons Decal For Baby Girl Kid Boy Nursery Room Decoration - Hot Air Ballon Clouds Wallpaper,19,,,,,,one or more variants have no reliably parsed size
excluded,8755065913682,moon-phase-wall-decor-decal-kid-full-25168,Moon Phase Wall Decor Decal - Kid Full Large Sticker For Nursery Baby Kids Room - Bedroom Ceiling Decorations Art Home Removable Vinyl,420,,,,,,50 or more variants; export may be truncated
excluded,8755067322706,257x-glow-in-the-dark-circle-stars-wall-76741,257x Glow In The Dark Circle Stars Wall Stickers - The Ceiling Round Ring And Moon Glowing Decal - Space Bedroom Home Night Constellation,1,,,,,,already imported batch 001
excluded,8755081478482,charming-boho-style-rainbow-wall-sticker-10080,Charming Boho Style Rainbow Wall Sticker - Nursery Room Cute Decal Decor - Easy to Apply - Vibrant Colors - 54x35 inches *,1,,,,,,already imported batch 001
excluded,8755081707858,heart-bubbles-girl-wall-sticker-street-94014,Heart Bubbles Girl Wall Decal,40,,,,,,one or more variants have no reliably parsed size
excluded,8755085312338,225x-glow-in-dark-zodiac-star-wall-14954,225x Glow In Dark Zodiac Star Wall Sticker - Nursery Ceiling Glowing Vinyl Luminous Decor Decal - Bedroom Fluorescent Luminescent Art,1,,,,,,already imported batch 001
excluded,8755109626194,sea-whales-wall-sticker-for-kids-room-54316,Sea Whales Wall Sticker For Kids Room Decor - The Under Ocean Life Baby Boy Nursery Decal - Fish Theme Classroom Peel And Stick Decoration,1,,,,,,one or more variants have no reliably parsed size
excluded,8755120210258,sea-whales-wall-sticker-for-kids-room-48199,Sea Whales Wall Sticker For Kids Room Decor - Fish Theme Baby Boy Nursery Decal - The Under Ocean Life Classroom Peel And Stick Decoration,1,,,,,,one or more variants have no reliably parsed size
excluded,8755120603474,ocean-whales-wall-sticker-for-kids-room-52976,Ocean Whales Wall Sticker For Kids Room Decor - The Under Sea Life Baby Boy Nursery Decal,1,,,,,,one or more variants have no reliably parsed size
excluded,8755120832850,ocean-whales-wall-sticker-for-kids-room-51430,Ocean Whales Wall Sticker For Kids Room Decor - Fish Theme Baby Boy Nursery Decal - The Under Sea Life Classroom Peel And Stick Decoration,1,,,,,,one or more variants have no reliably parsed size
excluded,8755563987282,custom-wall-decal-logo-create-68601,Custom Wall Decal Logo - Create Personalized Business Customized Sticker - Customize Large Vinyl - Personal Made Customizable Personalize,20,,,,,,custom/personalized product excluded
excluded,8755569066322,custom-text-quote-decal-personalized-35105,Custom Text Quote Decal - Personalized Name Vinyl Customized Letter Wall Sticker - Create Customize Lettering Saying Customizable Made Words,21,,,,,,custom/personalized product excluded
excluded,8755570639186,serene-sky-themed-wall-stickers-for-15087,Cloud and Star Nursery Wall Decal | Single-Colour Vinyl Sticker,23,,,,,,one or more variants have no reliably parsed size
excluded,8755571786066,modern-black-wall-stickers-dynamic-line-36242,Modern Abstract Line Wall Decal | Single-Colour Vinyl Art,23,,,,,,one or more variants have no reliably parsed size
excluded,8755572048210,outer-space-wall-decals-astronaut-and-26410,Colourful Hot Air Balloon Wall Decal Set,1,,,,,,one or more variants have no reliably parsed size
excluded,8755574604114,lush-watercolor-peony-wall-decals-94244,Lush Watercolor Peony Wall Decals - Vibrant Bloom Peel and Stick Adhesives - Artistic Removable Wall Sticker Decor for Stylish Interiors,7,,,,,,one or more variants missing SKU
excluded,8755580862802,watercolor-llama-floral-wall-decal-93561,Watercolor Llama & Floral Wall Decal - Cute Alpaca Girls Room Vinyl Sticker Decor - Cute Lama Wall Decoration - Many SIzes Available,17,,,,,,one or more variants have no reliably parsed size
excluded,8755636404562,banksy-suicide-girl-with-butterfly-wall-02143,Girl with Butterfly Street Art Wall Decal | Vinyl Sticker,17,,,,,,one or more variants have no reliably parsed size
excluded,8755705774418,deer-moose-wildlife-wall-decal-birch-90992,Deer and Moose Birch Forest Wall Decal | Nursery Vinyl Sticker,13,,,,,,one or more variants have no reliably parsed size
excluded,8755712950610,custom-name-wall-98468,Custom Name Wall Decal,21,,,,,,custom/personalized product excluded
excluded,8755719045458,custom-name-football-player-wall-sticker-91073,Custom Name Football Player Wall Sticker - Personalized Home Decor - Boys Soccer Gaming Vinyl Decal for Boy Room and Gaming Zones,7,,,,,,custom/personalized product excluded
excluded,8755753419090,dandelion-wall-decor-decal-large-flower-41179,Dandelion Wall Decor Decal - Large Flower Vinyl Art Sticker For Bedroom Living Room Bathroom - Floral Nature Black Peel Stick Decoration,13,,,,,,one or more variants have no reliably parsed size
excluded,8755758465362,custom-text-quote-decal-personalized-78538,Custom Text Quote Decal - Personalized Name Vinyl Customized Letter Wall Sticker,21,,,,,,custom/personalized product excluded
excluded,8764416098642,vibrant-mandala-wall-sticker-removable-59581,Vibrant Mandala Wall Sticker - Removable Vinyl Decal for Meditation and Yoga Space - Sacred Geometry Art for Home and Studio Decor,20,,,,,,duplicate SKU
excluded,8806749962578,bright-australian-shepherd-wearing-shades-26121,Bright Australian Shepherd Wearing Shades Wall Decal - Cheerful Watercolor Dog in Glasses Sticker - Colorful Whimsical Pet Wall Mural Art,15,,,,,,one or more variants missing SKU
excluded,8806750060882,australian-shepherd-in-sunglasses-wall-34644,Australian Shepherd in Sunglasses Wall Sticker - Vivid Watercolor Pet Art Decal Home Decor - Colorful Playful Dog Self-Adhesive Mural Gift,15,,,,,,one or more variants missing SKU
excluded,8806750355794,wise-thinking-monkey-sticker-dj-chimp-83166,Wise Thinking Monkey Sticker - DJ Chimp in Headphones Wall Decal - Customizable Speech Bubble Art Vinyl for Boys' Room and Music Enthusiasts,18,,,,,,one or more variants missing SKU
excluded,8806754484562,thoughtful-st-bernard-in-glasses-wall-21349,Thoughtful St. Bernard in Glasses Wall Decal - Dreamy Watercolor Bernese Mountain Dog Imagining Art Sticker - Creative Pet Inspiration Decor,20,,,,,,one or more variants missing SKU
excluded,8806754615634,colorful-st-bernard-with-glasses-wall-19039,Colorful St. Bernard with Glasses Wall Decal - Bold Watercolor Bernese Mountain Dog Art Sticker - Modern Pop Art Decor for Pet Lovers Mural,20,,,,,,one or more variants missing SKU
excluded,8806756811090,personalized-birth-flower-name-sticker-05687,Personalized Birth Flower Name Sticker - Custom Birthday Month Floral Vinyl Wall Decal - Unique Birthflower Gift for Women and Girls,360,,,,,,custom/personalized product excluded
excluded,8806756942162,41098,Glow-in-the-Dark Moon Phases Wall Decal | Lunar Cycle Sticker,20,,,,,,one or more variants missing SKU
excluded,9267174637906,elegant-octopus-wall-sticker-decals-56549,"Detailed Octopus Wall Decal, Design 1",15,,,,,,one or more variants missing SKU
excluded,9267176964434,bear-in-forest-wall-sticker-textured-18872,Bear in Forest Wall Sticker - Textured Art Vinyl Nature Bruin Decal Mural - Dynamic Modern Brown Bear Wildlife Decal for Living Room Decor,15,,,,,,one or more variants missing SKU
excluded,9267188007250,minimalist-white-branch-wall-sticker-76382,Minimalist White Branch Wall Sticker Decal | Elegant Nature-Inspired Vinyl Art,15,,,,,,one or more variants missing SKU
excluded,9267190694226,minimalist-white-branch-wall-sticker-73990,Minimalist White Branch Wall Sticker Decal | Elegant Nature-Inspired Vinyl Art,15,,,,,,one or more variants missing SKU
excluded,9267191349586,gold-and-black-gradient-mandala-wall-71516,Gold and Black Gradient Mandala Wall Sticker Decals | Yoga Studio  Boho Meditation Room Decor,15,,,,,,one or more variants missing SKU
excluded,9267193282898,elegant-octopus-wall-sticker-decals-68978,"Detailed Octopus Wall Decal, Design 2",15,,,,,,one or more variants missing SKU
excluded,9267197280594,playful-giraffe-wall-sticker-with-pink-62218,Playful Giraffe with Pink Sunglasses Wall Decal,15,,,,,,one or more variants missing SKU
excluded,9267198067026,monochrome-giraffe-wall-sticker-with-50089,Monochrome Giraffe Wall Sticker with Glasses | Minimalist Black and White Animal Decals,15,,,,,,one or more variants missing SKU
excluded,9267198755154,colorful-giraffe-wall-sticker-decals-with-48023,Colourful Giraffe with Pink Sunglasses Wall Decal,15,,,,,,one or more variants missing SKU
excluded,9267199705426,bald-eagle-with-sunglasses-wall-sticker-55574,Bald Eagle with Sunglasses Wall Sticker Decal - Cool Bird in Glasses Room Decor - Easy-to-Apply Eagle Wall Art Sticker for Unique Room Decal,15,,,,,,one or more variants missing SKU
excluded,9267200426322,serious-bald-eagle-with-sunglasses-wall-43355,Serious Bald Eagle with Sunglasses Wall Sticker Decals - Cool Bird in Glasses Room Decor - Easy-to-Apply Eagle Wall Art Unique Room Decor,15,,,,,,one or more variants missing SKU
excluded,9267200983378,bald-eagle-with-sunglasses-wall-decal-41475,Bald Eagle with Sunglasses Wall Decal - Vibrant Watercolor Bird Sticker - Easy-to-Apply Eagle Decals for Room Decor - Unique Wall Art,15,,,,,,one or more variants missing SKU
excluded,9267201999186,vibrant-watercolor-bald-eagle-with-39425,Vibrant Watercolor Bald Eagle with Glasses Wall Decal - Colorful Bird Sticker - Easy-to-Apply Eagle Wall Art - Room Decor Decals for Homes,15,,,,,,one or more variants missing SKU
excluded,9267203342674,wise-bald-eagle-with-glasses-wall-decal-47676,Wise Bald Eagle with Glasses Wall Decal - Vibrant Watercolor Bird Sticker,15,,,,,,one or more variants have no reliably parsed size
excluded,9267203572050,funny-baby-chicken-with-glasses-wall-35825,Funny Baby Chicken with Glasses Wall Decal - Vibrant Watercolor Chick Sticker - Easy-to-Apply  Repositionable Decals - Kid Room Decor,15,,,,,,one or more variants missing SKU
excluded,9267204325714,cute-baby-chicken-with-glasses-wall-decal-33853,Cute Baby Chicken with Glasses Wall Decal - Vibrant Watercolor Chick Sticker - Repositionable Chicken Kid Art Decals - Room Decor for Kids,15,,,,,,one or more variants missing SKU
excluded,9267204784466,charming-baby-chicken-with-glasses-wall-42136,Charming Baby Chicken with Glasses Wall Decal - Vibrant Watercolor Chick Sticker - Easy-to-Apply  Repositionable Decals - Kid Room Decor,15,,,,,,one or more variants missing SKU
excluded,9267206062418,colorful-poultry-wall-sticker-decals-with-30281,Colorful Poultry Wall Sticker Decals with Sunglasses - Modern Chicken Art Decal - Vibrant Farm Animal Decor for Living Room - Cool Gift,15,,,,,,one or more variants missing SKU
excluded,9267206521170,vibrant-watercolor-chicken-art-sticker-28511,Vibrant Watercolor Chicken Art Sticker Decals - Charming Poultry with Glasses - Easy-to-Apply  Repositionable Room Decor for Kids  Adults,15,,,,,,one or more variants missing SKU
excluded,9267206947154,vibrant-purple-snake-with-glasses-wall-26699,Vibrant Purple Snake with Glasses Wall Decal - Scary Snake Sticker & Decals for Room Decor - Easy-to-Apply Repositionable Snake Art,15,,,,,,one or more variants missing SKU
